customer_id,customer_since,region,plan_type,login_frequency,session_duration,app_visits,pages_viewed,cart_activity,email_open_rate,feature_usage_score,last_login_days,purchase_count,total_spend,avg_order_value,purchase_frequency,last_purchase_days,payment_failures,refund_count,subscription_status,churn
CUST-0580,2025-01-30 17:10:26.719034,Europe,Enterprise,27,244.0,32,447,4,0.33390247152655395,3.7513192222943967,26,7.0,1933.251287652094,276.17875537887056,8,44,3,9,Active,0
CUST-0581,2025-01-31 17:10:26.719034,Europe,Pro,50,236.0,36,365,15,0.25425916098893053,5.720505167970788,36,26.0,2675.8930824947115,102.91896471133506,14,96,2,1,Active,1
CUST-0582,2025-02-01 17:10:26.719034,North America,Basic,95,22.0,32,39,17,0.6310493932702206,6.866812842828453,45,15.0,4211.234065651474,280.7489377100983,5,119,1,4,Active,1
CUST-0583,2025-02-02 17:10:26.719034,South America,Basic,79,58.0,15,54,16,0.02498408228184945,8.015347151960757,48,47.0,2921.2758557631787,62.15480544176976,8,5,1,7,Expired,0
CUST-0584,2025-02-03 17:10:26.719034,Europe,Enterprise,23,127.0,43,284,10,0.7207251120266789,7.904536466041547,34,38.0,317.1678212239964,8.3465216111578,6,103,1,2,,0
CUST-0585,2025-02-04 17:10:26.719034,Europe,Enterprise,88,63.0,35,480,16,0.5140233698765098,9.754198689349767,3,3.0,3280.5243270462465,1093.5081090154156,16,73,3,8,Active,0
CUST-0586,2025-02-05 17:10:26.719034,Asia,Basic,44,147.0,3,43,15,0.6057537305209344,3.572573037970685,15,38.0,51.2438367498334,1.3485220197324579,4,117,1,6,,0
CUST-0587,2025-02-06 17:10:26.719034,Europe,Pro,77,62.0,16,150,1,0.6318801592468851,1.6399963739209311,15,16.0,3902.0026980965613,243.87516863103508,12,18,3,8,Expired,0
CUST-0588,2025-02-07 17:10:26.719034,Asia,Basic,22,53.0,5,436,3,0.5270501564925637,4.110912419876733,20,2.0,3336.5140013320975,1668.2570006660487,11,21,2,0,Active,0
CUST-0589,2025-02-08 17:10:26.719034,South America,Enterprise,43,62.0,21,327,6,0.582533777440736,7.68965027701669,25,,1550.840435179404,50.02711081223884,3,72,0,4,Active,0
CUST-0590,2025-02-09 17:10:26.719034,North America,Basic,37,83.0,10,383,1,0.6837882008898746,4.9430048592996565,56,28.0,1469.2846049016835,52.47445017506012,12,108,4,2,Active,0
CUST-0591,2025-02-10 17:10:26.719034,North America,Enterprise,61,55.0,19,230,5,0.7531188471796741,8.360095875304776,35,7.0,3993.382252766065,570.4831789665807,5,116,2,3,Active,0
CUST-0592,2025-02-11 17:10:26.719034,South America,Pro,97,22.0,25,365,16,0.7274523912861205,5.943937286674135,18,30.0,3918.8500927038563,130.6283364234619,6,98,3,3,Active,1
CUST-0593,2025-02-12 17:10:26.719034,North America,Pro,56,174.0,4,31,6,0.8696164577322617,9.368125503674527,57,43.0,1767.988748340032,41.11601740325656,19,74,2,6,Active,0
CUST-0594,2025-02-13 17:10:26.719034,South America,Pro,3,111.0,29,189,4,0.18944343316740275,9.530770977991619,16,7.0,1501.7491631181038,214.5355947311577,18,51,4,9,Active,1
CUST-0595,2025-02-14 17:10:26.719034,South America,Basic,63,289.0,19,445,4,0.40114796949179754,1.6237405541687384,44,36.0,2803.525696525122,77.8757137923645,16,41,0,7,Expired,0
CUST-0596,2025-02-15 17:10:26.719034,South America,Basic,19,267.0,43,376,19,0.9477960660144571,5.107720957411819,25,29.0,51.74464332087946,1.7842980455475677,11,24,4,9,Expired,1
CUST-0597,2025-02-16 17:10:26.719034,North America,Basic,23,147.0,2,429,15,0.3965905743863297,6.4872015512461125,21,24.0,422.50851955284605,17.604521648035252,5,104,3,4,Active,1
CUST-0598,2025-02-17 17:10:26.719034,Asia,Basic,29,172.0,10,338,18,0.12487007690592267,3.302852867309915,54,39.0,639.5862548421964,16.399647560056316,9,24,4,9,Active,1
CUST-0599,2025-02-18 17:10:26.719034,South America,Pro,30,120.0,43,240,8,0.5254451263621795,4.663691014410822,57,4.0,935.2049709575992,233.8012427393998,3,96,2,6,Active,1
CUST-0600,2025-02-19 17:10:26.719034,Europe,Basic,39,111.0,25,412,4,0.10949097255446216,7.099133870059284,55,29.0,2564.970452110591,88.44725696933072,8,97,1,2,Active,1
CUST-0601,2025-02-20 17:10:26.719034,North America,Basic,25,26.0,20,47,7,0.2028532387278652,3.040608042085253,27,44.0,4961.287155156999,112.75652625356815,6,38,2,2,Active,0
CUST-0602,2025-02-21 17:10:26.719034,South America,Enterprise,8,277.0,48,79,8,0.9983187565709567,6.417832176770072,0,5.0,3266.540874719294,653.3081749438588,4,44,3,2,Active,1
CUST-0603,2025-02-22 17:10:26.719034,South America,Enterprise,58,191.0,19,125,4,0.541362638396132,7.277030453478755,43,29.0,315.88098430162574,10.892447734538818,12,57,0,3,Active,1
CUST-0604,2025-02-23 17:10:26.719034,Europe,Enterprise,16,33.0,23,248,9,0.284058389040429,1.8144667998628008,35,30.0,2632.6410765705864,87.75470255235288,12,115,4,5,Active,1
CUST-0605,2025-02-24 17:10:26.719034,Asia,Enterprise,72,38.0,24,344,1,0.9947749545739061,5.477763844247075,42,29.0,2488.259609823627,85.80205551115957,16,59,0,4,Active,0
CUST-0606,2025-02-25 17:10:26.719034,Asia,Basic,1,180.0,11,450,8,0.9665589185551432,3.367720269317717,36,26.0,729.397400932067,28.053746189694884,10,113,3,7,Active,1
CUST-0607,2025-02-26 17:10:26.719034,Asia,Basic,5,237.0,46,157,10,0.44073904108426354,7.519477203982401,1,19.0,4602.159120324014,242.21890106968496,14,34,4,4,Expired,1
CUST-0608,2025-02-27 17:10:26.719034,South America,Pro,3,197.0,34,18,3,0.2604031087879084,2.7059995768324643,16,26.0,2209.418585900091,84.97763791923427,13,75,2,4,,0
CUST-0609,2025-02-28 17:10:26.719034,South America,Pro,65,239.0,28,297,1,0.83839963809219,9.030141239842958,39,37.0,4972.850111642601,134.40135436871896,9,95,2,9,Active,0
CUST-0610,2025-03-01 17:10:26.719034,South America,Basic,4,128.0,5,397,5,0.7156207169717858,4.878472028664942,37,27.0,2106.1607533082997,78.00595382623332,7,82,3,1,Active,1
CUST-0611,2025-03-02 17:10:26.719034,North America,Enterprise,99,165.0,5,59,13,0.6869414350035103,2.782027272767982,20,30.0,3043.70893639121,101.45696454637367,12,23,4,4,Active,1
CUST-0612,2025-03-03 17:10:26.719034,Europe,Basic,96,281.0,21,347,0,0.8931137413224726,4.942196167152964,8,30.0,532.765056892686,17.758835229756198,5,86,2,6,Active,1
CUST-0613,2025-03-04 17:10:26.719034,South America,Basic,64,184.0,12,14,17,0.6894171338713246,4.678693865276751,12,3.0,2276.5968407962773,758.8656135987591,18,43,3,1,Active,0
CUST-0614,2025-03-05 17:10:26.719034,Europe,Pro,98,113.0,4,413,6,0.28379794304154915,4.860270635443392,10,43.0,1201.4418110798267,27.940507234414575,4,82,3,5,Active,1
CUST-0615,2025-03-06 17:10:26.719034,Europe,Pro,89,101.0,49,352,0,0.6938631618757323,6.270051641477022,15,7.0,4179.468344870463,597.066906410066,2,40,0,6,Expired,0
CUST-0616,2025-03-07 17:10:26.719034,Asia,Pro,10,195.0,42,135,0,0.30581351128366396,5.6905635242218375,15,49.0,3921.758728489024,80.03589241814335,3,47,2,4,Active,1
CUST-0617,2025-03-08 17:10:26.719034,North America,Basic,21,292.0,20,84,0,0.759238979656995,2.3479941851281243,58,9.0,4122.658198130539,458.0731331256154,12,41,4,8,Expired,1
CUST-0618,2025-03-09 17:10:26.719034,South America,Enterprise,46,190.0,38,174,3,0.619747854491566,1.5902116538197268,1,41.0,3620.811094412177,88.31246571737017,3,47,2,3,Active,1
CUST-0619,2025-03-10 17:10:26.719034,Asia,Basic,91,179.0,25,287,3,0.07741155198475058,7.564739038538865,41,42.0,4165.0892858640555,99.16879252057275,4,103,2,9,Active,1
CUST-0620,2025-03-11 17:10:26.719034,Asia,Basic,27,196.0,14,451,17,0.512835362435142,6.037456923354821,43,13.0,1012.135463372855,77.85657410560424,6,20,2,0,Active,0
CUST-0621,2025-03-12 17:10:26.719034,South America,Enterprise,66,184.0,11,333,10,0.34330096919574093,4.231006912713374,7,15.0,2265.6984451332105,151.0465630088807,12,77,3,7,Active,1
CUST-0622,2025-03-13 17:10:26.719034,Europe,Enterprise,41,231.0,32,486,0,0.32857063273229425,8.275220402482665,42,5.0,3462.315930930381,692.4631861860762,19,109,1,7,Active,1
CUST-0623,2025-03-14 17:10:26.719034,Asia,Enterprise,13,242.0,11,309,9,0.6022563023772572,4.4925262683486125,41,29.0,3190.588564696323,110.02029533435596,10,65,1,6,Active,0
CUST-0624,2025-03-15 17:10:26.719034,Europe,Enterprise,9,171.0,18,299,8,0.3223248244694249,8.163685806405468,12,35.0,3584.6088695416943,102.41739627261984,1,116,0,7,Active,0
CUST-0625,2025-03-16 17:10:26.719034,North America,Pro,36,143.0,27,86,3,0.7768937482048727,3.751805147611372,56,27.0,1129.0493319246461,41.816641923135045,17,68,2,1,Active,1
CUST-0626,2025-03-17 17:10:26.719034,Europe,Pro,86,233.0,18,307,5,0.07079143601117444,1.6556076779067976,16,27.0,501.18919813449884,18.56256289387033,16,24,1,2,Active,0
CUST-0627,2025-03-18 17:10:26.719034,North America,Basic,90,162.0,23,146,15,0.6603882523958254,9.393757244199362,38,8.0,4584.8648245931345,573.1081030741418,9,100,0,8,Expired,0
CUST-0628,2025-03-19 17:10:26.719034,Europe,Basic,58,42.0,11,115,1,0.8091948036567412,4.550960163532358,23,32.0,2805.2577588811187,87.66430496503496,9,36,3,0,Active,0
CUST-0629,2025-03-20 17:10:26.719034,Asia,Basic,54,64.0,21,104,17,0.6728316899204301,8.1342331556444,2,20.0,777.5913632919807,38.879568164599036,9,45,2,7,Active,0
CUST-0630,2025-03-21 17:10:26.719034,Asia,Basic,12,16.0,44,144,9,0.49722919501999574,3.51229719900074,29,10.0,3969.248543617934,396.9248543617934,12,2,4,7,Active,0
CUST-0631,2025-03-22 17:10:26.719034,North America,Pro,81,253.0,5,77,16,0.9503070137361812,6.8172860091129035,51,13.0,4575.50038378012,351.9615679830861,9,28,3,6,Expired,1
CUST-0632,2025-03-23 17:10:26.719034,South America,Basic,78,135.0,23,156,12,0.2999384897980636,8.859797859319555,12,29.0,856.1219576698343,29.52144681620118,15,26,0,4,Active,0
CUST-0633,2025-03-24 17:10:26.719034,North America,Basic,14,21.0,41,499,17,0.019167887524977778,1.374796201059823,18,35.0,4088.8881517928617,116.82537576551033,2,23,3,3,Active,1
CUST-0634,2025-03-25 17:10:26.719034,North America,Basic,34,25.0,25,487,12,0.43198937146344085,8.475721882174803,6,8.0,4666.79305598245,583.3491319978062,11,79,4,9,Active,1
CUST-0635,2025-03-26 17:10:26.719034,Europe,Pro,53,217.0,41,168,16,0.03301193590032725,6.141997044747358,8,29.0,4692.424385477127,161.80773743024574,11,36,3,9,Active,1
CUST-0636,2025-03-27 17:10:26.719034,Europe,Basic,20,52.0,10,393,4,0.9539367525264087,6.4672457851771235,18,31.0,4571.640743650971,147.47228205325712,8,91,0,9,Active,1
CUST-0637,2025-03-28 17:10:26.719034,North America,Enterprise,75,144.0,22,172,10,0.2099180457480515,5.708422007253843,44,41.0,2736.640851676913,66.74733784577836,6,6,4,9,Expired,0
CUST-0638,2025-03-29 17:10:26.719034,Asia,Basic,16,237.0,19,450,6,0.7889270239488795,8.870275929552783,53,30.0,1787.4944730968075,59.583149103226916,7,35,4,5,Expired,1
CUST-0639,2025-03-30 17:10:26.719034,Europe,Basic,95,,1,350,9,0.7745720831743649,1.390900215120737,39,22.0,46.29131039310634,2.1041504724139246,3,103,3,0,Active,1
CUST-0640,2025-03-31 17:10:26.719034,South America,Pro,70,169.0,7,198,16,0.21772889968293352,3.349255523822633,21,21.0,313.9520120889202,14.950095813758104,8,38,4,4,Active,1
CUST-0641,2025-04-01 17:10:26.719034,Europe,Enterprise,56,273.0,4,424,14,0.6212265304801673,8.881862849732398,17,12.0,2149.9066863339795,179.15889052783163,18,35,3,3,Active,1
CUST-0642,2025-04-02 17:10:26.719034,Europe,Basic,83,234.0,1,348,17,0.04807896848645021,7.771111322787604,22,11.0,2002.6374704936366,182.05795186305787,17,100,2,3,Active,0
CUST-0643,2025-04-03 17:10:26.719034,South America,Pro,58,226.0,15,104,18,0.48357458570386747,1.1588064416074526,1,2.0,931.7224087537172,465.8612043768586,11,74,4,6,Expired,0
CUST-0644,2025-04-04 17:10:26.719034,North America,Pro,4,54.0,40,190,1,0.014647127272486737,5.653056548887378,49,41.0,1983.4453398779676,48.3767156067797,2,94,3,8,Active,1
CUST-0645,2025-04-05 17:10:26.719034,South America,Basic,4,223.0,12,297,3,0.9211438801808418,5.766154126414073,49,2.0,881.5038266222869,440.7519133111434,19,53,2,7,Active,1
CUST-0646,2025-04-06 17:10:26.719034,North America,Enterprise,20,68.0,22,331,2,0.9760860241995717,4.607939216151193,10,34.0,4245.468351351445,124.86671621621896,7,105,4,7,Active,0
CUST-0647,2025-04-07 17:10:26.719034,North America,Pro,10,141.0,22,196,6,0.22228276663858526,3.6765399885579075,30,3.0,1497.9924405992383,499.33081353307944,18,38,2,4,Expired,1
CUST-0648,2025-04-08 17:10:26.719034,North America,Pro,24,113.0,47,381,17,0.20810603459637278,7.135523653711079,32,16.0,2996.836107289967,187.30225670562294,8,93,4,5,Active,0
CUST-0649,2025-04-09 17:10:26.719034,South America,Enterprise,99,204.0,17,147,9,0.7537201765621296,2.8701141823427845,13,,2519.186879375443,629.7967198438607,14,116,0,1,Active,0
CUST-0650,2025-04-10 17:10:26.719034,North America,Enterprise,26,166.0,29,139,6,0.25337939882933447,8.190537058645354,15,23.0,268.89156719402115,11.690937704087876,7,59,0,2,Active,0
CUST-0651,2025-04-11 17:10:26.719034,Asia,Pro,37,107.0,46,203,7,0.895076559161845,8.227334446907246,10,20.0,4711.746260260919,235.58731301304596,4,43,3,4,Active,1
CUST-0652,2025-04-12 17:10:26.719034,South America,Enterprise,85,235.0,14,325,5,0.5739291361229822,4.737352938155385,32,25.0,2640.8576314699117,105.63430525879647,17,103,1,1,,1
CUST-0653,2025-04-13 17:10:26.719034,Asia,Pro,54,214.0,20,481,0,0.3507776230103121,3.5519320981868288,6,30.0,1632.0376405251584,54.401254684171946,5,114,0,2,Active,1
CUST-0654,2025-04-14 17:10:26.719034,North America,Pro,21,88.0,48,282,3,0.8326937463494201,3.554903634316419,30,18.0,799.0515824690107,44.39175458161171,12,4,1,3,Active,0
CUST-0655,2025-04-15 17:10:26.719034,Europe,Pro,74,,33,361,13,0.4934067004133952,5.340621915965891,47,42.0,1699.2479072869105,40.4582835068312,9,5,2,5,Active,0
CUST-0656,2025-04-16 17:10:26.719034,North America,Pro,38,227.0,43,153,16,0.9116329137084755,7.476213022744229,45,11.0,112.35289908671362,10.213899916973965,13,68,2,4,Expired,0
CUST-0657,2025-04-17 17:10:26.719034,Asia,Basic,46,13.0,15,25,19,0.928014236729381,4.229818218944729,46,29.0,1824.1551951880056,62.90190328234502,18,100,1,9,Active,0
CUST-0658,2025-04-18 17:10:26.719034,Asia,Enterprise,4,99.0,12,311,17,0.16542015212840933,6.4903901091197636,13,17.0,2662.114777249479,156.59498689702818,9,45,3,3,Active,1
CUST-0659,2025-04-19 17:10:26.719034,South America,Enterprise,60,113.0,40,432,10,0.0023234061319302723,4.442360145243349,27,,4360.612566796214,167.71586795370055,4,80,4,1,Active,0
CUST-0660,2025-04-20 17:10:26.719034,Europe,Basic,57,128.0,20,254,13,0.9839309401424022,3.7407087023624497,52,23.0,3439.99834431201,149.56514540487,8,25,1,4,Active,0
CUST-0661,2025-04-21 17:10:26.719034,South America,Enterprise,45,142.0,30,424,8,0.9061375361274794,1.2237356432421476,42,48.0,566.7957425348746,11.808244636143222,1,78,1,4,Active,0
CUST-0662,2025-04-22 17:10:26.719034,Asia,Basic,20,105.0,38,116,14,0.05544523570384141,1.0352269516185157,15,20.0,747.2541589454258,37.36270794727129,17,11,1,6,Expired,1
CUST-0663,2025-04-23 17:10:26.719034,North America,Basic,17,152.0,3,97,11,0.8330342639410699,3.0448691004880404,18,45.0,2146.33560541369,47.696346786970885,9,29,1,0,Active,0
CUST-0664,2025-04-24 17:10:26.719034,Europe,Pro,71,297.0,28,138,9,0.4578049325592066,4.657656581208959,16,2.0,986.5816806775513,493.29084033877564,13,34,1,3,Active,0
CUST-0665,2025-04-25 17:10:26.719034,North America,Basic,4,37.0,26,404,18,0.2589616050249752,8.661350506258543,58,24.0,148.9703901379512,6.2070995890813,2,86,3,4,,1
CUST-0666,2025-04-26 17:10:26.719034,North America,Enterprise,93,287.0,30,384,18,0.8787465236769298,8.186358186373829,25,31.0,4027.02425178917,129.9040081222313,13,14,0,7,Active,1
CUST-0667,2025-04-27 17:10:26.719034,Europe,Enterprise,14,242.0,13,350,5,0.19666723239030726,3.404487363291909,5,27.0,107.41762778299068,3.9784306586292844,9,24,4,7,Active,0
CUST-0668,2025-04-28 17:10:26.719034,South America,Pro,3,26.0,13,13,19,0.9472999994200669,3.200863986858694,42,2.0,4155.14112993809,2077.570564969045,6,59,0,0,Active,1
CUST-0669,2025-04-29 17:10:26.719034,North America,Basic,88,68.0,2,336,5,0.20562148769934108,3.0458986396302468,48,14.0,729.0787755345004,52.07705539532146,1,39,1,4,Active,0
CUST-0670,2025-04-30 17:10:26.719034,Asia,Basic,80,99.0,37,419,7,0.6136831877287435,4.053136064759803,8,4.0,4873.64526992751,1218.4113174818774,5,26,0,9,Active,0
CUST-0671,2025-05-01 17:10:26.719034,North America,Pro,58,208.0,49,376,0,0.22308633452897486,5.483788476055168,49,49.0,3023.3308200126885,61.700628979850784,3,43,3,0,Expired,1
CUST-0672,2025-05-02 17:10:26.719034,Europe,Enterprise,55,35.0,38,315,16,0.5456686649686348,4.948009948284179,16,13.0,3677.565028433178,282.88961757178294,4,36,2,0,Expired,0
CUST-0673,2025-05-03 17:10:26.719034,Europe,Pro,4,34.0,2,405,16,0.6839751299151413,2.964458789033444,30,36.0,561.3133035606437,15.59203621001788,1,39,0,1,Active,0
CUST-0674,2025-05-04 17:10:26.719034,Europe,Basic,24,276.0,36,104,14,0.19022793082013756,2.1740626894925623,11,35.0,4311.8993265228855,123.19712361493958,14,61,4,1,Active,1
CUST-0675,2025-05-05 17:10:26.719034,South America,Pro,34,190.0,26,218,6,0.5208857827006792,1.1132003123757586,22,44.0,4197.5697909289765,95.39931343020402,9,16,3,8,Active,1
CUST-0676,2025-05-06 17:10:26.719034,North America,Pro,30,77.0,11,234,18,0.469059744390119,2.385669147998535,53,8.0,3268.433730393171,408.5542162991464,4,102,2,3,Active,0
CUST-0677,2025-05-07 17:10:26.719034,South America,Pro,82,58.0,8,468,2,0.07103742140334124,7.348207331747064,53,2.0,2516.351574330983,1258.1757871654916,18,59,3,2,Active,0
CUST-0678,2025-05-08 17:10:26.719034,South America,Basic,19,184.0,44,357,10,0.8183078176753029,3.1927471241102463,4,6.0,3610.230973927046,601.7051623211743,14,96,1,0,Active,1
CUST-0679,2025-05-09 17:10:26.719034,Europe,Pro,31,61.0,40,489,19,0.3356824006428417,5.217416291093588,42,,39.58179453102197,1.27683208164587,4,6,2,1,,1
CUST-0680,2025-05-10 17:10:26.719034,Europe,Pro,60,111.0,43,330,18,0.5745821975518796,6.3217103403092025,35,10.0,2966.2793694383126,296.6279369438313,10,98,4,5,Expired,0
CUST-0681,2025-05-11 17:10:26.719034,South America,Enterprise,60,225.0,22,56,8,0.5147842349331344,8.981568125484465,58,44.0,4238.556613296891,96.33083212038387,3,56,2,8,Active,0
CUST-0682,2025-05-12 17:10:26.719034,North America,Basic,19,197.0,20,485,9,0.5132605045704423,8.999695885540774,35,21.0,1790.9304370020268,85.28240176200127,7,8,4,4,Active,0
CUST-0683,2025-05-13 17:10:26.719034,Asia,Pro,49,66.0,8,190,1,0.10722239420848745,7.711603603132231,2,42.0,550.363888849755,13.103902115470357,10,94,1,3,Active,1
CUST-0684,2025-05-14 17:10:26.719034,South America,Enterprise,63,56.0,29,115,0,0.42348200924933277,1.3164129284365127,57,10.0,2110.1774762185987,211.01774762185988,13,27,4,4,,0
CUST-0685,2025-05-15 17:10:26.719034,North America,Basic,83,168.0,40,208,15,0.4523667592065702,6.175633771768734,23,23.0,3638.2512008019494,158.18483481747606,4,71,3,8,Active,0
CUST-0686,2025-05-16 17:10:26.719034,Europe,Enterprise,22,183.0,26,395,17,0.7336428403644485,8.079251237483557,54,3.0,545.4330397496559,181.8110132498853,18,27,0,6,Active,0
CUST-0687,2025-05-17 17:10:26.719034,Europe,Pro,24,251.0,30,115,16,0.8400188319206985,1.1555924028702689,56,32.0,1038.182315462321,32.44319735819753,11,89,3,7,Active,1
CUST-0688,2025-05-18 17:10:26.719034,North America,Basic,76,291.0,17,289,5,0.544982278100018,5.947161522909204,16,20.0,746.2837156752126,37.314185783760635,4,46,3,3,Expired,1
CUST-0689,2025-05-19 17:10:26.719034,Asia,Basic,30,250.0,20,269,13,0.08678295406499048,8.719877312074265,38,10.0,3986.769300320372,398.6769300320372,14,41,2,7,Expired,0
CUST-0690,2025-05-20 17:10:26.719034,Europe,Pro,58,14.0,16,117,14,0.23684947059654626,5.266918682580402,25,29.0,323.8341860379093,11.166696070272735,18,79,1,5,Active,1
CUST-0691,2025-05-21 17:10:26.719034,Europe,Basic,31,93.0,46,28,13,0.16493402685273106,1.036955826077036,3,41.0,3436.0666455510204,83.80650355002489,8,25,0,4,Expired,1
CUST-0692,2025-05-22 17:10:26.719034,Europe,Pro,64,257.0,43,419,2,0.12461506318912474,1.0991202250204672,54,46.0,1838.620034558425,39.970000751270106,10,86,4,6,Active,0
CUST-0693,2025-05-23 17:10:26.719034,North America,Basic,19,63.0,7,468,18,0.36589929861780757,4.749724336723755,44,34.0,3781.3983019976586,111.2175971175782,5,18,2,5,Active,0
CUST-0694,2025-05-24 17:10:26.719034,South America,Pro,48,170.0,16,305,11,0.22939350215438203,2.395078006750791,11,37.0,4822.273259732348,130.3317097224959,7,12,1,2,Expired,0
CUST-0695,2025-05-25 17:10:26.719034,Europe,Basic,45,235.0,45,315,1,0.2183031118115123,6.980055913839336,0,20.0,581.5810449365466,29.07905224682733,12,87,0,4,Expired,0
CUST-0696,2025-05-26 17:10:26.719034,South America,Enterprise,94,24.0,47,180,2,0.054693174576267656,7.379193384155386,20,,1578.7813549266177,197.34766936582722,3,51,3,8,Active,1
CUST-0697,2025-05-27 17:10:26.719034,Asia,Enterprise,55,,48,340,17,0.01767004479543388,2.6009181591456576,18,7.0,4052.5258843170964,578.9322691881566,4,109,1,6,Active,0
CUST-0698,2025-05-28 17:10:26.719034,Europe,Enterprise,55,70.0,27,204,0,0.1027682426497818,8.996799596720365,20,6.0,1338.1303463953707,223.02172439922845,10,39,1,3,Expired,1
CUST-0699,2025-05-29 17:10:26.719034,Europe,Pro,97,,23,21,19,0.17219747942363306,4.977170604810333,51,11.0,1083.4517792597442,98.49561629634037,4,89,1,6,Expired,0
CUST-0700,2025-05-30 17:10:26.719034,Asia,Basic,18,286.0,24,204,5,0.43098372884820313,2.2856131683273135,17,44.0,4128.636109566169,93.83263885377656,15,10,3,4,Expired,1
CUST-0701,2025-05-31 17:10:26.719034,Europe,Pro,63,55.0,9,499,4,0.5105202612988446,7.878264382624559,42,18.0,4935.540996389792,274.1967220216551,10,94,4,1,Active,0
CUST-0702,2025-06-01 17:10:26.719034,South America,Basic,92,71.0,35,292,0,0.14059191817336558,8.109770500150955,51,42.0,2788.834144838349,66.40081297234164,16,74,2,5,,1
CUST-0703,2025-06-02 17:10:26.719034,North America,Basic,47,95.0,20,378,18,0.4247833415241863,6.753659253989118,2,29.0,1397.463254183363,48.18838807528838,15,98,4,6,,0
CUST-0704,2025-06-03 17:10:26.719034,South America,Basic,75,219.0,37,191,0,0.3417488423259273,8.681189978822978,48,25.0,1998.8441483842694,79.95376593537077,19,110,0,7,Active,0
CUST-0705,2025-06-04 17:10:26.719034,North America,Basic,57,87.0,42,459,15,0.18342364349795603,7.636356748276042,43,21.0,858.950333644209,40.902396840200424,19,77,2,5,Expired,1
CUST-0706,2025-06-05 17:10:26.719034,North America,Pro,45,211.0,17,314,11,0.006840748148363551,8.939851635042915,31,46.0,3811.8175216648547,82.86559829706206,18,54,0,7,Active,0
CUST-0707,2025-06-06 17:10:26.719034,South America,Pro,33,,47,153,7,0.4670178665217417,4.904992436369315,9,3.0,3869.635348935612,1289.878449645204,12,29,3,6,Active,0
CUST-0708,2025-06-07 17:10:26.719034,South America,Basic,17,231.0,31,395,15,0.6856517492651993,7.7283741528949825,39,18.0,4376.853751988647,243.15854177714704,16,102,4,1,Active,0
CUST-0709,2025-06-08 17:10:26.719034,South America,Basic,70,12.0,8,325,0,0.22627733414380702,9.997764070861399,14,24.0,142.74679234685374,5.947783014452239,1,41,1,5,Active,0
CUST-0710,2025-06-09 17:10:26.719034,South America,Enterprise,4,15.0,15,191,3,0.13180682989667936,7.524380777676573,4,47.0,2814.2868947156326,59.87844456841771,16,109,2,8,Active,1
CUST-0711,2025-06-10 17:10:26.719034,Asia,Basic,20,,31,39,9,0.8870427444469619,2.0276540221341897,3,,1079.13461737249,28.398279404539213,2,9,1,5,Expired,1
CUST-0712,2025-06-11 17:10:26.719034,Europe,Basic,47,17.0,30,93,10,0.2750247724877978,5.664868501862647,57,10.0,1711.006247306862,171.1006247306862,15,63,0,3,Active,1
CUST-0713,2025-06-12 17:10:26.719034,North America,Basic,91,244.0,46,175,16,0.22361261979266478,6.286130121187251,27,27.0,3926.9285202796723,145.44179704739528,7,77,1,6,Active,1
CUST-0714,2025-06-13 17:10:26.719034,South America,Pro,15,117.0,20,293,6,0.8570969396099158,2.567896075642519,52,12.0,968.2479252838658,80.68732710698882,1,37,1,2,Expired,1
CUST-0715,2025-06-14 17:10:26.719034,South America,Pro,70,170.0,39,290,11,0.8171070991667613,9.666024707602338,51,7.0,3195.3253353996374,456.4750479142339,5,14,3,4,Active,0
CUST-0716,2025-06-15 17:10:26.719034,South America,Basic,47,218.0,12,105,6,0.4483464705246336,2.5802179987115466,50,,3276.285294205755,192.7226643650444,10,101,3,0,Active,1
CUST-0717,2025-06-16 17:10:26.719034,Asia,Basic,78,249.0,49,390,11,0.4892388614277745,2.598021277419005,52,1.0,4770.92863536248,4770.92863536248,4,73,4,9,Active,1
CUST-0718,2025-06-17 17:10:26.719034,South America,Pro,75,59.0,17,275,14,0.21774870483402198,9.236504241770994,3,26.0,3878.0530333593956,149.1558858984383,14,72,0,2,Active,1
CUST-0719,2025-06-18 17:10:26.719034,South America,Pro,9,20.0,42,453,1,0.0783016704795575,5.18684889809504,14,15.0,4020.13938429693,268.009292286462,13,39,3,7,Active,0
CUST-0720,2025-06-19 17:10:26.719034,South America,Basic,90,165.0,30,307,13,0.5734318253556611,1.5686945134706458,16,33.0,2662.687737599288,80.68750719997843,1,40,3,8,Expired,0
CUST-0721,2025-06-20 17:10:26.719034,Europe,Enterprise,16,79.0,29,305,12,0.09834492159021313,6.383687499446758,43,37.0,942.0362277402296,25.460438587573773,16,54,4,8,Active,1
CUST-0722,2025-06-21 17:10:26.719034,Asia,Basic,69,178.0,19,234,3,0.4492745469566498,6.4164371376974305,2,47.0,2133.561194934575,45.39491904116117,9,3,2,9,Expired,0
CUST-0723,2025-06-22 17:10:26.719034,South America,Basic,61,,46,342,13,0.9404971985130107,1.5805068281790562,9,31.0,2751.9529718239837,88.77267651045109,16,55,4,1,Active,1
CUST-0724,2025-06-23 17:10:26.719034,North America,Enterprise,10,77.0,11,370,13,0.9528343891705844,9.752702460702958,46,35.0,3395.3120660514246,97.00891617289784,19,111,1,3,Active,0
