login_frequency,session_duration,app_visits,pages_viewed,cart_activity,email_open_rate,feature_usage_score,last_login_days,purchase_count,total_spend,avg_order_value,purchase_frequency,last_purchase_days,payment_failures,refund_count,subscription_status,churn,region_Europe,region_North America,region_South America,plan_type_Enterprise,plan_type_Pro,engagement_score,customer_value_score,friction_score,adoption_score
2,76.0,5,27,11,0.3018093696626936,1.0900936950322275,51,37.0,342.7446788114927,9.26336969760791,19,21,3,9,0,1,0,1,0,0,0,0.11494723358077395,6.8743072321971175,12,0.8155879296804425
64,203.0,43,158,10,0.0373969904087972,8.941682677994097,36,15.0,4150.046714522825,276.6697809681883,18,18,2,3,1,0,0,1,0,0,1,0.7255300944741939,78.85515805518176,5,6.054007671662379
35,171.0,48,485,3,0.5053652565059297,6.145109905147646,55,13.0,2816.2681181181665,216.6360090860128,15,39,0,1,0,1,0,1,0,0,0,0.6068635987890646,44.593326866022984,1,7.932274391451578
7,266.0,34,236,17,0.4030313112827366,3.984920597593157,11,13.0,3357.425137071917,258.2634720824552,2,15,0,6,1,0,0,0,0,0,0,0.5033357256959741,7.088281384500765,6,4.357189757714414
85,81.0,40,223,3,0.6345564677415247,7.507514129142968,3,32.0,3518.4385797595696,109.95120561748656,14,53,3,3,1,0,0,1,0,0,0,0.6696032056280504,51.997519433653416,6,5.988226002447235
18,96.0,11,369,16,0.6211863221940832,5.569769366763979,46,45.0,1464.5058428442571,32.544574285427935,10,38,0,7,1,0,0,0,1,0,0,0.23639528173689664,15.459510010666829,7,6.482279472961148
67,271.0,3,160,1,0.1207466358966801,5.491977922968458,8,47.0,2357.154121250484,50.152215345754975,16,48,4,7,0,1,0,1,0,0,0,0.5609807721608964,39.81187009907389,11,4.349195374309881
42,223.0,33,201,1,0.9769655461266226,1.991280546270698,38,46.0,4781.66731978964,103.94928956064436,7,52,1,6,1,0,0,0,1,0,0,0.5954836054214936,35.33312202980356,7,3.009668329247573
39,162.0,11,460,11,0.1869314294414469,4.505644233508678,41,8.0,3835.8591376041054,479.4823922005133,8,88,3,9,1,1,0,0,1,0,0,0.3874645023713347,32.39345368380606,12,6.862040553628088
41,219.0,16,49,5,0.4452740247647045,3.16957911271063,27,43.0,4848.088807363695,112.74625133403944,10,72,2,8,1,1,0,0,1,0,0,0.48334819080160696,51.17704228784788,10,2.075771520283171
75,70.0,18,251,9,0.4881175434337349,1.141263150366517,22,18.0,3733.809182279979,207.43384345999883,15,28,1,3,1,0,0,0,0,1,0,0.4834684983753307,59.121847188337505,4,3.0856616353034987
24,277.0,30,147,15,0.8130627972141201,4.24089667703902,44,36.0,886.2446971455018,24.61790825404172,8,85,0,6,0,1,0,0,0,0,1,0.5585695877621344,7.48424942617497,6,3.593394230303077
60,271.0,48,354,13,0.0992295960946467,1.8083991648304427,39,26.0,332.03406038493443,12.77054078403594,13,16,0,9,0,0,0,0,0,0,1,0.8082081479597008,4.55649192328546,9,4.451293770791975
46,227.0,10,189,6,0.4286442792085317,3.3114703395266667,43,10.0,2892.5305692311217,289.2530569231122,12,118,2,9,1,0,0,1,0,0,1,0.4748422729789189,36.64070485728513,11,3.549522744913634
19,292.0,18,209,18,0.6285021702362039,1.8326495906478504,21,31.0,1795.4882657160215,57.91897631342005,8,16,4,0,1,1,0,0,1,0,0,0.47994834702909234,15.162722062733902,4,3.0105131720774323
68,145.0,38,212,16,0.2151556216240555,1.9084746300075897,23,33.0,1384.5349715894697,41.955605199680896,15,35,2,3,0,1,0,0,0,0,0,0.6528854858047405,21.922990978140422,5,3.0784858119977825
90,102.0,19,70,8,0.6274678987660728,2.7911016497366945,50,29.0,4037.982872162833,139.2407886952701,12,17,3,1,1,1,0,0,0,0,1,0.5823040313723544,51.150553156304035,4,2.09695363047957
42,118.0,36,201,12,0.9236648375496528,9.998643200377602,57,5.0,1841.296402738917,368.2592805477835,11,73,2,8,1,1,0,1,0,0,1,0.5084997817917073,21.380655011256046,10,7.013349656301026
32,250.0,13,14,4,0.997518131172675,1.019657285715239,25,13.0,1591.8348389741766,122.44883376724437,19,99,0,4,1,1,0,0,0,0,1,0.459720886428961,31.926861079124038,4,0.650109203979864
39,151.0,46,387,4,0.0324510767906757,6.748053725083647,29,1.0,4251.438089913362,4251.438089913362,14,52,4,2,1,1,0,1,0,0,0,0.5907134273593901,62.83020996101932,6,7.251782373563867
36,246.0,3,246,9,0.2355882282446775,2.271193282239016,32,23.0,4232.973809067436,184.04233952467115,18,93,4,3,1,1,1,0,0,0,0,0.4106446348682373,80.4308581851318,7,3.6005265008389467
97,186.0,10,190,9,0.3103071157916974,9.28565323039698,15,40.0,1788.2695223977323,44.70673805994331,13,103,2,5,0,1,0,0,0,0,0,0.6397657552937056,24.540360787132453,7,6.546634230428951
36,150.0,38,320,6,0.3991261004449661,1.842696040002663,21,3.0,4164.168517919971,1388.0561726399903,4,82,3,9,1,0,1,0,0,0,0,0.5286092789198379,17.582997078075437,12,4.127760845652634
3,198.0,1,46,14,0.2422571575847674,9.59556868413613,48,3.0,4255.384666759976,1418.4615555866585,17,12,0,0,1,0,0,1,0,0,1,0.2169058684586635,76.36464934569538,0,5.25870618575544
73,58.0,27,65,6,0.2034879945553125,6.498337487351302,56,7.0,2125.413369798034,303.63048139971926,19,83,1,6,0,1,0,0,1,0,1,0.5184495973315849,42.62865451354501,7,3.9004713488860716
8,199.0,46,452,14,0.9545538424175,1.0114126922394122,49,36.0,341.70091974376606,9.491692215104614,9,48,4,7,1,0,0,0,0,0,0,0.5136214372239216,3.2463345460309823,11,5.034764462352171
97,145.0,8,246,2,0.918521602770518,9.046064781251255,42,35.0,17.907375887037105,0.511639311058203,7,22,2,6,1,1,0,1,0,1,0,0.5863837335887025,0.13232277679202478,8,6.987962250345067
70,151.0,46,367,18,0.0469925010031174,5.695406212302265,17,15.0,2621.229389816085,174.74862598773902,1,49,3,6,1,1,0,0,1,0,1,0.7159659526119153,2.7670030946011925,9,6.52505781556997
41,99.0,42,358,9,0.3388130216048481,3.3640276179743607,6,40.0,1726.936711918075,43.17341779795187,7,52,3,8,1,0,0,0,1,0,0,0.5221305264783526,12.760834558150197,11,5.269188157684575
68,254.0,17,206,14,0.4051485536784066,7.905512597640671,49,0.0,4985.688151850246,1661.8960506167489,7,79,0,3,0,1,1,0,0,0,0,0.6336786057282952,36.84069093280633,3,6.016884555333362
13,201.0,9,82,2,0.2390145346659433,9.33998998498183,25,29.0,3864.330888140148,133.252789246212,7,1,4,6,0,0,0,1,0,0,0,0.3092995341442546,28.554657968175377,10,5.491638279064062
49,115.0,6,68,5,0.6288728969881755,5.353217408321145,7,30.0,3808.764527188559,126.95881757295196,8,66,0,8,1,0,0,0,1,0,0,0.3500991072419644,32.164642359904065,8,3.3579714296114744
60,242.0,43,249,11,0.640380746644241,3.839981269987998,5,39.0,4776.6614137538445,122.47849778856012,16,64,1,4,1,0,0,0,0,0,0,0.7484989130951865,80.67687301275896,5,4.414980614953919
2,274.0,25,11,14,0.8505042283285971,8.10050611541434,29,18.0,4439.744745487671,246.65248586042617,3,8,1,1,1,0,0,0,0,0,0,0.43605842053047017,14.05995312474241,2,4.160473498588933
60,46.0,39,458,5,0.7408692683852178,7.136069480096092,38,11.0,1597.7555224873795,145.25050204430724,13,86,1,4,0,0,1,0,0,0,0,0.5273535987821703,21.925943757572444,5,8.157213096761474
5,50.0,49,369,12,0.5425733269659556,8.99877235375245,22,43.0,838.2762358033431,19.49479618147309,10,25,3,3,1,1,0,0,1,0,0,0.3703692442822878,8.848950601615355,6,8.196780966455384
44,26.0,28,197,18,0.6535867700444199,7.232626114850737,31,49.0,3732.002402676757,76.16331434034197,18,66,4,7,1,1,0,1,0,1,0,0.37529330572808833,70.91188595433223,11,5.590260953216951
27,286.0,33,316,2,0.2739887815430181,3.1917550500958267,21,38.0,1897.586729477536,49.93649288098779,7,115,0,4,1,0,0,0,0,0,0,0.59808824715657,14.021816866530825,4,4.762210190378575
32,68.0,37,39,7,0.5930561899673576,9.384933247831173,41,40.0,2371.131531638473,59.27828829096181,5,73,0,8,1,1,0,0,1,0,1,0.4240509662869911,12.51498306718295,8,5.083248187041839
21,192.0,9,276,7,0.4892272547499192,1.9435217248539216,42,1.0,3155.6846790613863,3155.6846790613863,7,73,1,8,1,1,0,0,1,0,0,0.33259266613303884,23.31826628577805,9,3.7372919245512093
8,151.0,18,485,19,0.1333444673163704,3.411484750961631,56,29.0,4540.284657906851,156.56153992782245,17,77,4,2,1,1,1,0,0,1,0,0.2940323306782934,81.47729828962457,6,6.565461814358571
72,48.0,21,117,14,0.2425442765829707,5.68175146951497,44,10.0,2101.24789081812,210.12478908181205,4,70,4,9,0,1,0,0,0,0,0,0.4676410545975764,8.87241603349474,13,4.013220424136243
50,201.0,2,341,3,0.291693450721586,6.091678234638112,8,28.0,3918.751282194613,139.9554029355219,16,94,2,5,1,1,0,0,0,0,0,0.4159373407820613,66.1869394074858,7,6.4626727846537255
67,276.0,43,432,18,0.924309567052558,1.1377952796421489,30,31.0,1349.015558460541,43.51663091808196,19,79,4,5,0,0,0,1,0,1,0,0.8108954537525966,27.056721761600617,9,4.8975549544503325
44,156.0,38,99,2,0.2303866393858894,8.02515453238846,6,19.0,3492.879236708832,183.83574930046484,10,51,4,3,1,1,0,0,0,1,0,0.5669525781327023,36.871277632514676,7,5.004561234130101
58,136.0,40,214,12,0.2892439028196681,4.2544658658285055,8,3.0,17.881311178780226,5.960437059593409,3,53,0,9,1,1,0,1,0,1,0,0.6156962430254356,0.05662721876930044,9,4.2715215100685615
3,55.0,36,388,7,0.3693541300894323,4.65776686901924,12,0.0,4358.820995318268,121.078360981063,3,15,4,2,0,1,0,0,0,0,0,0.2877133218748126,13.803680703852322,6,6.216658985611824
86,54.0,43,465,15,0.663742738625387,8.284325899932512,57,43.0,161.59410397276787,3.758002417971346,17,50,4,0,1,1,1,0,0,0,0,0.6649206556038855,2.899873466811149,4,8.801481587240804
70,10.0,37,456,12,0.1182383924721405,4.413550525547901,2,15.0,3566.641236265295,237.77608241768635,10,71,0,6,0,0,0,0,0,0,1,0.5193923398892343,37.64991868479978,6,6.775913539327057
2,177.0,15,457,2,0.953945212493776,1.4250238884527937,34,33.0,240.8283644138066,7.2978292246608065,17,75,4,4,0,1,0,1,0,1,0,0.2775095160188328,4.321765255351242,8,5.2916702608596635
87,117.0,28,454,15,0.8655712200947645,2.587957934233153,32,41.0,1338.5660399760773,32.64795219453847,17,104,0,9,1,1,0,1,0,0,1,0.640335027291549,24.02112482739621,9,5.843077163509362
44,28.0,18,390,8,0.5772160730089502,9.603128551493642,20,0.0,2491.0399937472,57.93116264528371,4,38,2,6,1,0,1,0,0,0,1,0.3160755048953807,10.51829404668388,8,8.709379907009346
2,81.0,34,447,13,0.6740378674249567,1.6336482616226276,30,45.0,2105.4940398877084,46.78875644194908,6,40,3,0,1,0,0,0,0,0,0,0.29751497639696395,13.335517784139656,3,5.295782046642977
81,118.0,22,229,12,0.0166604712442159,4.194380808712146,51,26.0,967.2622118590428,37.202392763809335,12,66,0,7,1,1,0,0,0,0,1,0.5803612536531791,12.252651571372255,7,4.391779582712786
35,277.0,11,387,6,0.3389447753484487,5.528612503462101,33,16.0,1675.7364094290945,104.7335255893184,17,115,0,2,1,1,1,0,0,0,0,0.4866875015943339,30.071787469991694,2,6.6420617627530945
98,249.0,13,103,14,0.795660230661442,5.43952744604704,31,36.0,3641.2547866042255,101.14596629456182,17,112,4,6,1,0,0,0,0,0,0,0.7253842086140223,65.34383298633308,10,3.751827851280033
87,99.0,4,466,6,0.0774829737923858,1.0356394871092849,56,33.0,3349.5928919724447,101.5028149082559,10,39,0,2,1,0,0,0,0,0,0,0.4753360511124487,35.358728746713055,2,5.187158420909352
30,112.0,22,112,5,0.2823138342107202,5.510464583117413,34,20.0,368.3547729819393,18.417738649096968,7,74,1,2,1,1,0,1,0,0,1,0.36828058070294095,2.7218798953591827,3,3.8774767805366626
8,259.0,7,232,1,0.5852968283343113,4.453952121796683,14,13.0,3739.105969608703,287.6235361237464,16,108,1,9,1,1,0,0,0,0,0,0.3350465959161611,63.15276536510981,10,4.551625359495536
22,17.0,43,195,8,0.2564130276989418,9.748714019271016,55,33.0,274.6989471731715,8.324210520399136,13,17,2,8,0,1,0,0,0,0,0,0.36921105119862885,3.7696841483024177,10,6.828264825266771
44,162.0,24,478,16,0.9339779741445192,2.4324317559444686,31,0.0,2719.202681607924,543.8405363215849,3,7,0,1,1,0,1,0,0,0,1,0.4872583593080487,8.611274843883352,1,6.005795036288868
58,183.0,4,193,4,0.1310586308042903,4.187387770835455,5,37.0,1307.7131127305313,35.34359764136571,2,118,4,3,1,0,1,0,0,0,0,0.442445270395581,2.760877200472578,7,4.02756162088867
36,167.0,28,171,11,0.7973943579077786,4.775333365808377,44,14.0,2942.5737365234963,210.18383832310687,16,104,4,5,1,0,0,0,1,0,1,0.4844416453112105,49.699492408782966,9,4.101093536611604
69,224.0,15,256,0,0.5079486919064082,4.51624183390854,20,27.0,1314.0286957451003,48.66772947204076,6,39,3,2,0,1,0,1,0,0,0,0.595373777361355,8.32263246012949,5,4.823251177475312
77,186.0,1,40,9,0.750330775819956,6.9924774488667625,32,0.0,4924.940268432897,214.12783775795205,6,68,2,9,0,0,0,0,0,0,0,0.5038556336692983,31.192977653365922,11,3.897040327639794
93,184.0,3,61,10,0.3107153283114474,2.9396157179299194,31,14.0,1555.543636800384,111.110259771456,13,35,4,9,1,1,0,0,0,0,1,0.5787403073117359,21.346671510693728,13,2.0810303038547393
31,155.0,14,354,15,0.5144896023120388,2.9896439753259263,51,40.0,1217.383572015735,30.434589300393373,7,51,3,6,0,1,0,0,1,0,0,0.36648520561564035,8.995599114369677,9,5.041916176039717
47,170.0,38,85,13,0.8568353497231763,7.562898536507678,18,4.0,1399.5418016675765,349.8854504168941,5,47,4,6,1,1,0,0,0,0,0,0.5931206129963894,7.386870663215064,10,4.633152675067466
55,136.0,1,394,7,0.4668780991231044,5.502614668103616,32,39.0,4483.399557723884,114.95896301856112,7,36,3,4,0,1,0,1,0,0,0,0.3647995207001418,33.1291353176771,7,6.699203125634975
80,91.0,38,448,16,0.3597198619102696,4.736401084515794,27,19.0,3184.7319550600305,167.617471318949,2,64,1,2,1,0,0,0,1,0,0,0.6471897322829,6.723687144179856,3,6.857178498169721
62,156.0,38,287,17,0.5361553862527361,2.5228274650952662,30,47.0,3656.113646129674,77.78965204531222,17,95,1,1,1,1,0,1,0,1,0,0.639679850859975,65.6104814062048,2,4.1371652355536455
30,248.0,21,49,11,0.7173627530363669,2.6877450062095,20,4.0,4590.872445370808,1147.718111342702,13,89,4,3,1,1,0,0,1,0,0,0.49861298122167685,63.000383737484164,7,1.8348544670326057
55,93.0,48,110,16,0.4435633454985027,1.0949647313431048,53,30.0,4560.243699376588,152.00812331255293,16,105,2,3,1,0,0,0,1,1,0,0.609410810031928,77.02162032722178,5,1.6496867744891877
16,122.0,29,120,13,0.938876975142273,1.822836419755383,33,19.0,3697.3397744278495,194.5968302330448,2,13,0,7,0,0,1,0,0,0,0,0.36460551181048073,7.805917816564499,7,2.11382301949693
12,234.0,5,394,15,0.294945824042342,6.01154825221217,14,31.0,997.1438999182012,32.165932255425844,5,18,2,7,1,0,0,1,0,0,1,0.31387970207845983,5.262988938617755,9,6.953669917689251
17,252.0,49,330,13,0.4754636061691204,9.02685817007569,13,31.0,4218.432870168277,136.07847968284764,18,21,2,4,0,0,0,0,0,0,1,0.6215296780514172,80.15456538313721,6,7.8200423114907505
16,152.0,10,258,8,0.7569276593414415,3.584482886175017,18,9.0,1026.842410613408,114.09360117926757,7,112,0,5,1,1,0,0,0,0,1,0.2783793156463964,7.587635394337165,5,4.377411783768871
12,50.0,28,200,3,0.6891210904957582,3.949725033065153,42,13.0,3717.065082351176,285.9280832577828,11,65,1,7,1,0,0,1,0,0,0,0.2700806439936875,43.161593137270295,8,3.978870532564641
8,267.0,21,499,10,0.8636410524171562,2.0404504955036096,14,14.0,3431.159302058923,245.08280728992307,11,100,1,0,1,0,0,0,0,0,0,0.42878763748328963,39.84172956448549,1,6.020225247751805
84,294.0,7,191,5,0.9968091806811088,4.497678510463925,5,46.0,3796.855362200829,82.54033396088758,17,114,0,4,1,0,0,0,0,0,0,0.6772343598430555,68.13615009135057,4,4.162666910542583
3,114.0,3,435,14,0.4268583287950895,1.3349953411239626,51,10.0,2668.1015467619404,266.81015467619403,16,8,3,3,0,0,0,1,0,1,0,0.14486982996299766,45.06371103747473,6,5.026215105431721
16,211.0,45,414,4,0.1111508797833118,9.258406266357104,8,48.0,3197.243649423606,66.60924269632513,13,116,2,3,1,1,0,0,1,1,0,0.5518623543468264,43.875663986053524,5,8.777499726364926
30,275.0,47,344,10,0.0304158808079679,7.058002133120758,36,31.0,4767.067201366934,153.7763613344172,5,48,4,1,1,0,0,1,0,1,0,0.684886955694409,25.160883953158415,5,6.975894854135529
23,219.0,20,218,17,0.7268769061397716,9.91673928453897,19,37.0,514.4320849293324,13.90356986295493,16,85,1,9,1,1,0,0,1,0,0,0.43511071399270157,8.688656866075988,10,7.142738379744435
92,60.0,19,31,12,0.8740136713087157,8.945408464106443,33,23.0,1551.1479011602837,67.44121309392538,16,43,4,0,1,1,0,0,0,0,1,0.5482443712257377,26.198583363180095,4,4.7833254745381915
5,127.0,35,175,10,0.2207125859444186,5.256915343283374,37,27.0,3060.6714953609285,113.35820353188625,16,116,0,5,0,1,0,0,0,1,0,0.36191248365161405,51.694140357952,5,4.381964685669743
84,210.0,4,108,13,0.1584480371899059,5.6771652803533925,25,6.0,4820.630109356132,803.4383515593553,14,53,4,6,1,0,0,0,0,0,0,0.5745860764494305,71.2420586892351,10,3.9207469688340106
65,48.0,5,217,17,0.0622050915256909,2.7151844186547445,17,26.0,486.9164938363797,18.72755745524537,6,117,4,4,0,1,1,0,0,0,0,0.3413990426412787,3.0839714764959734,8,3.531940906722162
30,37.0,1,17,18,0.8227029217172064,5.158354085556001,27,2.0,122.52061543513128,61.26030771756564,2,85,2,7,1,0,0,0,1,0,1,0.16445831601111105,0.25866864104193293,9,2.7495177241407256
21,268.0,4,199,14,0.3113819398925843,9.127250861435304,54,45.0,288.1904963669368,6.404233252598595,14,27,0,8,1,1,1,0,0,0,1,0.3782346018370863,4.259045765823209,8,6.557613406669556
84,93.0,12,184,8,0.4016968927597765,1.45768081272239,50,13.0,271.5043754413821,20.88495195702939,16,19,4,1,0,0,1,0,0,1,0,0.5061743639383391,4.58565557039953,5,2.572527781110694
70,164.0,27,282,7,0.5027501916096123,8.772011226984787,8,0.0,4540.001130309248,238.94742791101305,13,23,1,3,1,0,0,1,0,0,0,0.61268290026054,62.302278440888436,4,7.2116569160976045
22,126.0,42,26,19,0.8394532342095508,4.068530214783488,31,1.0,3609.076960589786,3609.076960589786,15,115,0,8,1,0,1,0,0,0,1,0.4724531507140203,57.14681338499612,8,2.2947861494759123
82,11.0,23,99,0,0.6508332215614849,9.09561488586679,58,40.0,3388.760767319429,84.71901918298572,12,50,1,4,1,0,0,1,0,0,0,0.4831662471414025,42.926627786790725,5,5.539791410869267
72,102.0,25,150,3,0.6150646298578113,9.467919157073364,52,0.0,2617.6383731064293,81.80119915957592,9,51,3,2,1,1,0,1,0,0,0,0.5463114525226327,24.868911345055785,5,6.236965590560731
32,175.0,21,154,13,0.1756720999559107,7.037783983017153,55,22.0,3911.943558691038,177.8156163041381,18,43,4,5,0,1,1,0,0,0,0,0.43344964214529436,74.33095308157294,9,5.061978163853266
33,267.0,24,175,1,0.5131898917098298,6.979814079334101,58,48.0,786.6834838803381,16.389239247507046,14,99,0,2,1,0,0,0,1,1,0,0.5481650854321661,11.626063327215254,2,5.243414053695107
16,90.0,25,346,15,0.7153810171786552,5.07478903937866,5,29.0,1965.7865370443023,67.7857426567001,4,104,1,4,0,0,0,0,1,0,1,0.3080086924807422,8.300437119253559,5,6.004328387424801
76,277.0,45,87,2,0.9732608830304916,8.519862020893367,13,2.0,2455.121211314074,1227.560605657037,8,116,4,2,1,0,0,0,1,0,1,0.8605073325570219,20.733257503430377,6,5.131674497420631
38,244.0,46,438,7,0.2014063092133522,9.654514825899549,27,40.0,560.9433934068641,14.0235848351716,8,51,2,5,1,1,0,0,1,0,0,0.6799840601082837,4.7371118650910296,7,9.216034968059994
98,222.0,32,271,5,0.0095433530672266,7.975736203052073,57,38.0,2103.373409594209,55.35193183142657,16,106,1,9,1,0,0,0,1,1,0,0.8146204382229227,35.52556372859771,10,6.703298963249484
14,71.0,32,172,15,0.0753014335984697,6.597430603810383,23,48.0,1589.3438785204755,33.111330802509904,10,112,1,4,1,1,1,0,0,0,0,0.32372148210657525,16.777316198793947,5,5.022162195692767
36,151.0,5,375,15,0.3758524651819792,6.461136062392031,12,11.0,187.55490750937847,17.05044613721623,17,69,3,8,0,0,1,0,0,1,0,0.3275718070749127,3.3657508936608385,11,6.988083061256136
97,151.0,36,23,6,0.8205446477459871,8.64522911425296,42,17.0,692.3096596188839,40.72409762464023,1,116,2,2,1,0,0,0,0,0,0,0.7638323719069061,0.7308108851633763,4,4.553075478970167
23,232.0,46,248,12,0.007142081768245,5.870833891941685,11,43.0,3822.543747605684,88.896366223388,18,41,3,5,1,1,0,0,1,0,0,0.6073378657229589,72.63226467679685,8,5.420386885850602
66,288.0,42,81,12,0.4567305928858403,8.234738976239404,50,8.0,100.00916842817584,12.50114605352198,10,72,2,7,0,0,1,0,0,0,0,0.8127727345118649,1.055709506403293,9,4.928992734612688
85,293.0,49,454,4,0.3292306153413945,5.579967296568212,18,22.0,4671.923962490842,212.3601801132201,4,11,1,6,0,0,0,0,0,0,0,0.9374142765447113,19.726969508549036,7,7.339081844676891
2,151.0,42,152,19,0.0524817100997275,1.5619984747653173,20,4.0,441.2589159117147,110.31472897792868,1,80,3,5,1,0,0,0,1,0,1,0.4167286819460732,0.4657985259099164,8,2.3040453295670273
91,116.0,39,319,17,0.4502362866726173,4.455523080137397,26,11.0,3998.198090075256,363.4725536432051,4,103,4,1,0,1,0,1,0,0,1,0.7228402377470701,16.8821950967718,5,5.42415432563984
73,155.0,16,292,14,0.2547487073367188,4.999968619043488,57,8.0,4494.09653930792,561.76206741349,4,111,2,6,1,1,0,0,0,0,0,0.5484270732717937,18.97610194668849,8,5.425836012928558
65,108.0,33,278,17,0.3518848343470064,2.274555204879555,18,9.0,4706.266568403731,522.9185076004146,4,88,1,7,1,0,1,0,0,1,0,0.5730282829661711,19.871979475561957,8,3.9228487447243463
75,82.0,49,250,1,0.705615304784293,1.9224669627029152,23,26.0,4338.710347244904,166.87347489403476,17,85,0,0,1,1,0,1,0,0,0,0.6853045505219418,77.85996337016591,0,3.4662435013915376
67,131.0,21,424,9,0.5215509839109671,5.819184546912587,25,2.0,1444.8746967329616,722.4373483664808,9,52,2,8,1,1,0,1,0,0,1,0.5307166263688003,13.727053021126162,10,7.15808926744427
