login_frequency,session_duration,app_visits,pages_viewed,cart_activity,email_open_rate,feature_usage_score,last_login_days,purchase_count,total_spend,avg_order_value,purchase_frequency,last_purchase_days,payment_failures,refund_count,subscription_status,churn,region_Europe,region_North America,region_South America,plan_type_Enterprise,plan_type_Pro
57,102.0,36,185,1,0.0839625634467267,7.195218624222919,21,17.0,215.72679185531132,12.68981128560655,5,43,1,1,1,1,1,0,0,0,0
70,95.0,13,285,0,0.7700212284558287,3.338149745540444,47,20.0,1261.4836922086938,63.07418461043469,14,69,3,6,1,0,1,0,0,0,1
41,53.0,32,48,15,0.6301750848870414,3.2919551778920213,2,23.0,3451.61119539947,150.07005197389,5,94,1,1,1,0,1,0,0,0,0
54,146.0,36,69,5,0.9884904844868048,9.983755490300071,22,34.0,4262.217261522058,125.359331221237,8,113,4,4,1,0,1,0,0,0,0
46,83.0,37,75,15,0.3443080333199593,2.6913336208641585,20,11.0,2800.337541099444,254.5761400999494,7,107,2,6,1,0,0,0,0,0,0
60,45.0,26,330,13,0.0617623862901997,2.332537835399467,40,34.0,2665.3423705159385,78.39242266223349,13,58,4,2,1,0,0,1,0,0,0
60,110.0,22,444,2,0.7343500353352957,1.8881670498392853,22,33.0,2017.5245736194152,61.13710829149743,13,8,1,3,1,0,0,0,0,0,1
57,165.0,4,133,14,0.5217334188532456,6.218248106501165,3,26.0,816.3738002305257,31.398992316558683,8,42,2,0,1,1,0,0,1,0,0
31,151.0,31,173,2,0.213203931389135,6.650774434018913,20,2.0,600.5869656196718,300.2934828098359,11,76,0,2,0,0,1,0,0,0,1
84,180.0,18,417,1,0.7817289890047594,4.287051336311937,36,23.0,3805.792008492621,165.4692177605487,18,42,0,8,0,0,0,1,0,0,0
24,151.0,38,420,0,0.2037554858499437,5.81872001960321,42,41.0,4638.242720969912,113.12787124316858,19,13,4,9,1,0,1,0,0,0,0
89,179.0,24,395,8,0.2606616548329366,8.095595778504213,30,22.0,2296.833249767503,104.40151135306832,6,26,2,4,0,0,0,1,0,0,0
36,261.0,23,168,8,0.0925285543667191,8.362937514895735,20,34.0,3300.6338369910345,97.07746579385396,2,18,4,7,1,1,0,0,0,0,0
85,64.0,22,66,6,0.3994322790308544,9.621208681440834,25,15.0,4573.143677895897,304.8762451930598,13,42,2,1,1,0,0,1,0,0,0
30,100.0,2,87,2,0.4189292239374189,8.418411873305871,40,10.0,459.6670283413813,45.966702834138125,11,51,2,2,1,1,0,0,1,0,0
24,287.0,31,203,17,0.5145617903482984,6.083572930456839,57,15.0,3854.702451063959,256.9801634042639,1,116,4,6,1,1,0,0,1,0,1
30,110.0,11,294,10,0.7089642671237775,2.616912692531614,34,42.0,3087.91625303412,73.52181554843143,2,113,2,9,1,1,0,1,0,0,0
86,164.0,28,24,6,0.9061009286804258,1.8978720193255816,37,29.0,2997.199522361008,103.35170766762096,17,84,1,3,1,1,0,1,0,0,1
92,150.0,46,21,8,0.1377340988878086,1.4906070091977328,23,23.0,1469.7767381230333,63.90333644013188,8,16,2,8,1,0,0,1,0,1,0
7,182.0,32,110,0,0.054348098348657,6.998732486068453,10,17.0,3422.627840340608,201.3310494318005,2,101,2,6,1,1,0,1,0,0,1
35,19.0,5,165,13,0.0185312335943332,8.267826298581937,40,0.0,3976.040796555674,441.7823107284083,6,3,4,0,0,1,0,0,1,0,0
55,237.0,38,349,19,0.1436213780688162,5.578155556156711,28,36.0,573.1622430690488,15.92117341858469,5,91,0,3,1,0,1,0,0,0,0
92,274.0,10,134,5,0.6579494857816259,1.4924275735027597,46,9.0,2672.2719405951093,296.9191045105677,16,79,3,9,0,1,0,1,0,0,0
14,257.0,40,368,6,0.7274770779964966,5.819235171322044,54,16.0,515.3132531271742,32.20707832044839,8,98,2,5,0,1,0,1,0,0,0
10,256.0,46,289,9,0.7865057135281222,9.421743353720954,59,36.0,4364.144356295246,121.2262321193124,19,45,3,5,1,1,0,0,1,1,0
80,164.0,24,414,6,0.2437082119043426,6.378518718392144,2,48.0,2543.107246055173,52.98140095948278,16,22,2,9,1,1,0,0,1,0,0
16,43.0,35,403,1,0.3058948132615199,8.284847396165333,0,33.0,4041.74878941118,122.47723604276302,13,104,4,5,1,1,0,0,0,0,0
54,138.0,44,119,3,0.4831346455654994,8.201373835525755,51,31.0,1846.7473319544088,59.57249457917449,7,23,4,4,0,1,0,1,0,0,1
95,169.0,48,343,16,0.0631830968602265,9.389161898025876,53,6.0,634.1403518134638,105.6900586355773,16,59,2,2,1,0,0,0,0,0,1
89,98.0,23,366,0,0.6111415232112462,7.93205889084886,18,10.0,217.08152888470028,21.70815288847003,16,62,4,1,1,1,0,0,1,0,1
77,102.0,17,155,9,0.9837350336757578,7.729304626117806,45,16.0,1414.733007654154,88.42081297838462,12,113,4,2,1,1,0,0,1,0,0
70,250.0,1,225,18,0.3608063113780025,3.106923984735765,48,4.0,1228.726164816752,307.181541204188,14,68,2,8,1,0,1,0,0,0,0
44,126.0,31,407,14,0.7528474750913839,1.5393263978897331,21,22.0,2806.1563503596094,127.55256137998224,18,115,0,2,0,1,0,1,0,0,1
73,103.0,31,171,9,0.500033915569608,5.658395185484269,13,13.0,118.47680193789972,9.113600149069208,18,54,2,2,1,0,0,0,0,0,0
45,172.0,42,137,18,0.1278118443603827,2.119907871520797,48,16.0,2607.647016052875,162.9779385033047,16,57,0,0,0,1,0,0,1,0,0
56,108.0,42,323,11,0.5822374488025863,9.65976288650192,56,29.0,1964.940992639896,67.75658595309986,16,105,4,1,1,1,0,0,1,0,0
84,122.0,34,341,15,0.2998742684440649,3.6093228636972574,58,6.0,2889.8401268730663,481.6400211455111,13,23,0,2,1,0,0,0,0,0,0
82,100.0,9,159,8,0.0344032084534582,8.676497830458638,13,26.0,3515.0634654703194,135.19474867193537,9,111,4,1,0,1,1,0,0,0,0
57,215.0,22,463,14,0.6349297301177438,4.488621626822134,43,11.0,3174.1188059483966,288.55625508621785,9,60,0,7,1,1,0,0,1,0,0
21,26.0,13,45,16,0.8589323493247276,3.908748248716397,15,24.0,4923.375403173098,205.14064179887907,13,73,0,5,0,0,0,1,0,0,1
68,283.0,25,182,13,0.3447697668998741,9.416427151389591,32,29.0,699.9440659455865,24.136002273985746,4,88,2,6,1,1,0,0,1,0,1
50,182.0,48,429,17,0.3902955472127705,4.269903148776016,12,3.0,2154.387674559595,718.1292248531983,9,85,0,0,1,0,0,1,0,1,0
33,125.0,18,31,1,0.8910216829672115,4.512591177968228,37,10.0,2129.9053758501227,212.99053758501228,15,105,4,5,1,0,0,0,0,0,0
91,190.0,12,215,3,0.8136088133673559,1.9548260165161824,48,1.0,2091.095486477574,2091.095486477574,14,110,2,1,0,1,0,1,0,0,0
7,100.0,40,136,17,0.7149528235517771,7.034019987542584,11,43.0,3322.353976292915,77.26404596030035,19,55,0,5,0,0,0,0,0,0,0
70,91.0,17,345,6,0.2487970637531479,3.5995547302976214,54,26.0,2454.242022128145,94.39392392800558,12,117,2,2,1,1,0,1,0,0,1
15,123.0,15,454,12,0.9102166549666444,6.270437510555565,50,12.0,2591.9884734666857,215.99903945555715,6,80,3,6,1,0,0,0,0,0,1
82,266.0,42,365,14,0.154415757539213,6.322165336478886,37,14.0,2167.456400812356,154.8183143437397,3,63,2,2,1,0,0,1,0,0,0
32,67.0,15,449,0,0.6267705194172218,7.472797260361903,38,25.0,4958.580310482627,198.3432124193051,16,56,3,8,1,0,1,0,0,1,0
75,163.0,15,226,10,0.0288011805465187,7.707173375551971,32,8.0,4638.531130607021,579.8163913258776,17,55,3,2,1,1,0,1,0,0,0
20,125.0,39,105,9,0.6437198063249459,5.630071909613855,32,43.0,1545.5437049282111,35.94287685879561,16,25,2,6,1,0,0,1,0,0,1
88,275.0,13,426,4,0.2771443518733598,3.978927528430627,28,4.0,566.8536845856693,141.71342114641732,6,26,4,3,0,1,1,0,0,0,1
15,212.0,17,438,15,0.44967697718372,8.537058053512606,4,28.0,4200.425972952628,150.01521331973672,8,49,4,7,1,1,0,0,1,1,0
48,50.0,32,173,10,0.3452645520570531,3.7887908446763614,5,7.0,4985.879554614365,712.2685078020521,19,63,4,1,0,0,0,0,1,0,1
71,114.0,9,157,5,0.1727567562462099,5.567581850223983,30,10.0,1470.118381257831,147.0118381257831,2,45,1,7,1,1,0,1,0,1,0
21,202.0,40,27,8,0.6219807900938741,4.611273248833552,15,36.0,1795.3467799504135,49.87074388751149,14,73,3,8,1,0,1,0,0,0,0
42,287.0,20,303,12,0.8819755551406074,8.695705473727193,30,2.0,4708.749575611163,2354.374787805581,12,79,2,7,0,1,0,1,0,1,0
26,246.0,26,204,7,0.9590842422824034,4.8872667803124585,24,26.0,3558.536294835418,136.86678057059302,17,39,4,5,1,0,0,0,0,0,0
14,230.0,27,160,13,0.192346363153915,4.474892699537358,47,14.0,1485.2352755803845,106.08823397002746,15,97,4,9,0,1,0,0,0,1,0
57,77.0,21,489,0,0.7173727740629734,7.208413236078737,45,16.0,2909.421991506736,181.838874469171,18,65,2,0,0,1,0,1,0,0,1
37,206.0,18,374,16,0.6643393666056823,6.421969988752984,32,43.0,4721.705601027638,109.80710700064274,16,69,3,6,1,1,0,0,1,1,0
58,265.0,13,132,4,0.3433777895745725,1.9652215014626149,12,42.0,4060.947403659435,96.68922389665322,13,56,2,0,1,0,0,0,1,0,0
21,148.0,16,409,1,0.0190991993537258,5.573519257095669,51,17.0,3711.745241506012,218.33795538270653,17,9,1,6,1,1,0,1,0,0,1
82,158.0,9,196,8,0.6897912473128661,7.619305494999229,9,46.0,3687.6115955178416,80.16546946777916,8,108,1,1,1,0,0,1,0,0,1
69,108.0,12,462,3,0.9454948605595002,9.928672881322209,23,22.0,898.3214182184289,40.83279173720131,1,70,2,7,1,1,0,0,0,0,1
3,85.0,44,461,16,0.6321201219156514,6.662321505732872,9,4.0,4125.159383747403,1031.2898459368507,3,28,3,1,1,1,0,0,1,0,0
87,291.0,38,158,16,0.4352927241876341,4.33263759797186,40,19.0,1387.831975892856,73.04378820488716,16,45,4,2,1,1,0,1,0,0,0
90,118.0,19,113,17,0.5251538941116284,3.0353643982190657,30,2.0,4652.529622928632,2326.264811464316,2,26,1,2,1,0,0,0,0,0,0
37,197.0,7,252,15,0.1996288076599175,8.855472107379882,12,0.0,1829.553555158777,46.91162961945582,15,28,1,0,1,0,0,0,1,0,0
88,151.0,35,471,7,0.7505441637537376,8.331086909021526,2,9.0,4289.72538124086,476.6361534712066,1,40,3,4,1,0,1,0,0,1,0
49,163.0,48,240,10,0.746419830009849,3.105305387014464,58,19.0,1338.5051376438291,70.44763882335943,9,15,1,4,1,1,0,0,0,0,0
19,49.0,18,488,17,0.1455173003874249,2.805688811319161,49,16.0,2577.48941354538,161.09308834658626,16,6,1,9,1,0,0,0,1,1,0
89,151.0,16,215,9,0.8779783824996591,7.43623099130058,51,25.0,543.3576244904121,21.73430497961649,4,27,3,4,1,0,0,0,1,0,0
85,141.0,39,207,12,0.2691897394733052,3.834568557268835,33,48.0,3303.9933259509085,68.83319429064393,12,38,2,8,1,1,0,0,0,0,0
12,288.0,4,405,16,0.9822560609366148,3.75758918525762,48,18.0,4182.035583082523,232.33531017125128,1,68,4,5,1,1,1,0,0,0,1
61,93.0,25,409,17,0.3829030140372458,2.370612223608897,27,23.0,3595.0519336990565,156.30660581300245,1,75,4,5,1,1,0,0,0,0,1
41,251.0,32,346,9,0.1778840587344996,3.3757796773884694,18,21.0,2621.0599795639,124.81237997923331,7,85,1,2,0,1,0,0,1,0,0
33,125.0,40,96,15,0.3517201113456523,4.847568018333846,22,11.0,235.12823422128287,21.375294020116623,18,64,4,4,1,1,0,1,0,0,1
50,118.0,13,151,19,0.4401803286971931,7.59554503545174,44,39.0,4667.870625782583,119.68899040468162,15,30,2,9,1,1,0,1,0,0,1
68,230.0,45,326,4,0.0693077730382948,4.026772849723748,31,41.0,3530.392847407387,86.10714261969237,13,82,1,6,0,0,0,0,0,0,0
71,50.0,17,208,12,0.5782183812232895,3.957439055318584,12,4.0,3731.862549443012,932.9656373607528,16,99,4,2,0,1,0,0,1,1,0
86,156.0,49,55,17,0.5976324398689004,3.5642192729719224,32,25.0,3975.456071798928,159.0182428719571,7,3,0,1,1,1,0,1,0,1,0
33,121.0,37,297,16,0.7389304553494722,5.304553007599387,33,32.0,3741.2396953787775,116.9137404805868,16,62,0,4,1,1,0,0,1,0,1
81,112.0,6,24,8,0.0291698922907432,2.6257302814718377,32,30.0,2211.1696588506848,73.70565529502282,13,12,0,2,1,1,0,0,0,0,0
24,55.0,19,53,13,0.5412382144338301,5.37067660628913,55,0.0,3670.772928146855,81.57273173659677,14,91,0,4,1,1,0,1,0,0,1
61,280.0,13,410,16,0.0529074332706643,7.337580005752208,4,26.0,3128.8836711735416,120.34167966052084,17,117,0,8,0,0,0,0,1,0,0
61,204.0,26,178,3,0.7011442199666534,1.2681145362935995,55,36.0,4271.541505007244,118.65393069464568,12,30,1,9,1,1,0,1,0,0,0
98,289.0,14,319,17,0.0557279857009844,1.088014422751857,2,34.0,4014.2744785334794,118.06689642745523,13,85,3,0,0,0,0,0,0,0,0
28,292.0,31,53,19,0.9117278483416328,1.676106191390583,59,9.0,216.45816851162684,24.05090761240298,15,38,3,3,1,1,0,0,1,0,0
58,49.0,4,107,14,0.7020825668844966,5.820940555553009,6,0.0,1900.6465807597003,158.38721506330836,4,85,1,9,0,0,0,1,0,1,0
43,198.0,39,270,10,0.5073897650851571,8.69009574866863,23,0.0,183.2335993976339,91.61679969881696,2,60,1,4,1,0,0,0,0,0,1
41,173.0,8,118,11,0.4415039232811749,1.0439601941822674,21,38.0,519.3538745828287,13.667207225863912,18,38,2,1,1,1,0,1,0,0,1
39,33.0,25,292,8,0.1306726304132623,9.42995174126213,44,5.0,3011.0395027980207,602.2079005596041,2,104,3,1,1,0,0,1,0,0,0
86,33.0,13,381,12,0.2909993895646631,1.9565066041348225,22,5.0,4370.370887599644,874.0741775199289,15,15,0,0,1,0,1,0,0,0,0
49,13.0,32,352,14,0.8689591050208962,8.577851752524037,29,22.0,607.9255459592434,27.632979361783796,19,18,1,7,1,0,1,0,0,0,0
17,299.0,38,113,14,0.904452811562494,5.345692884846521,59,5.0,2260.9355444594894,452.1871088918979,15,52,0,1,0,1,0,0,0,1,0
98,190.0,38,265,4,0.000747708370531,6.934216485509595,17,0.0,4555.285734984154,1138.8214337460386,10,29,3,2,1,0,1,0,0,0,0
70,257.0,28,388,18,0.5941363914775513,5.596146860024642,31,9.0,4073.361908521223,452.5957676134692,11,112,4,1,0,0,0,0,0,1,0
70,125.0,30,215,19,0.7193006090251136,5.293434026614191,55,29.0,2603.1428033649904,89.76354494362036,10,102,4,3,1,0,1,0,0,0,1
98,288.0,3,344,13,0.6187469824576063,8.514094855279524,52,22.0,3860.141482250867,175.4609764659485,5,60,1,0,1,0,0,1,0,0,0
65,78.0,28,52,16,0.0816797648663539,7.802977416110347,6,27.0,2618.2419324822395,96.97192342526812,9,21,2,2,0,0,0,0,0,0,1
74,263.0,3,362,17,0.2177248987989022,5.350620128707037,32,10.0,798.8807630414153,79.88807630414153,19,17,0,4,1,0,0,0,0,0,0
85,190.0,45,254,2,0.250340267381386,2.0047233645645544,4,16.0,632.4332049761787,39.52707531101117,13,105,1,9,1,0,0,1,0,1,0
5,178.0,34,296,1,0.8317246313050897,2.038626633829673,48,42.0,949.957478014678,22.61803519082567,18,115,2,0,1,0,0,0,0,1,0
2,258.0,16,364,0,0.4631994363089204,8.21385514647168,27,42.0,1761.1012538787406,41.93098223520811,17,18,0,3,1,0,0,0,0,0,0
22,197.0,22,282,9,0.4868282119412368,5.764515592127801,7,10.0,4653.341045693353,465.33410456933535,6,57,3,5,0,0,1,0,0,0,0
57,63.0,32,485,18,0.9348930465545086,5.334302261974264,14,6.0,4000.395284131471,666.7325473552452,10,119,4,3,1,1,0,0,0,0,1
66,147.0,38,92,16,0.6370858888547155,7.125101572246436,51,49.0,2169.6797905193243,44.27917939835356,2,37,2,6,1,0,0,0,1,1,0
74,177.0,8,119,11,0.8986677015526638,8.729574250728342,3,5.0,2470.4527818399943,494.0905563679988,6,60,0,6,0,1,0,1,0,0,0
98,112.0,8,447,0,0.4565088553415329,6.659858299719747,33,6.0,1335.39119375541,222.565198959235,13,38,1,5,1,1,1,0,0,0,1
16,94.0,6,199,11,0.1494362585182942,7.865631121118311,4,47.0,3524.7212527959296,74.99406920842404,18,12,0,8,1,0,1,0,0,0,1
51,221.0,14,480,16,0.9299355940740855,7.887434717052613,32,25.0,4015.8007005955697,160.63202802382278,7,75,1,1,0,1,0,0,1,0,1
39,12.0,32,297,2,0.4587051156675382,4.206353039136632,56,4.0,1202.134431381207,300.53360784530173,2,112,4,9,1,1,0,1,0,0,0
86,188.0,35,433,10,0.1816314218788218,3.466748760768961,4,40.0,218.68990269446215,5.467247567361555,14,116,4,7,0,0,0,1,0,0,1
76,47.0,10,406,16,0.3023957403039222,8.210476604576428,37,48.0,3123.2058263832223,65.06678804965047,5,113,0,7,1,1,1,0,0,1,0
88,248.0,3,260,2,0.0508025896889422,4.394609126058191,33,32.0,2816.93547448523,88.02923357766343,18,84,0,9,0,1,0,0,0,0,0
40,151.0,12,221,7,0.4683005914563851,9.130024058704349,57,35.0,2016.6344635940932,57.61812753125981,11,73,1,3,0,0,1,0,0,0,0
38,39.0,49,300,19,0.8531281719102366,1.6272162705710769,25,10.0,3223.0307694483186,322.30307694483184,10,1,1,5,1,1,0,1,0,1,0
60,199.0,31,142,3,0.9335804560066894,1.5239576086780569,0,34.0,2757.5603569458663,81.10471638076078,11,58,2,5,1,0,0,0,1,0,0
59,34.0,29,210,6,0.9326022075036438,9.343037440912674,3,36.0,1260.402067205022,35.01116853347283,2,3,2,4,1,0,1,0,0,1,0
10,121.0,5,294,13,0.1252300256287467,6.8360942276329135,38,6.0,1994.6675883573848,332.4445980595641,15,63,2,0,1,1,0,1,0,0,0
99,151.0,25,335,13,0.382053882511057,4.416394208034991,53,43.0,2146.286713038736,49.913644489272926,7,21,0,2,1,1,1,0,0,0,0
64,194.0,41,418,3,0.0282287596507063,7.795543733345645,25,46.0,4402.437492433063,95.70516287897964,9,23,2,6,1,0,0,0,0,1,0
63,56.0,31,104,15,0.8551653449714728,7.050941289942771,32,16.0,4804.911729103508,300.30698306896926,5,9,0,7,1,0,1,0,0,0,0
49,237.0,21,287,0,0.3587557620212738,5.780809421376366,32,19.0,4466.07679835852,235.05667359781685,7,118,4,1,0,1,1,0,0,0,1
64,48.0,20,459,16,0.6311170278922348,1.8898600839638624,7,34.0,3598.698340019378,105.84406882409937,2,83,3,2,1,1,0,1,0,0,0
32,25.0,39,438,9,0.7148984380772886,8.309616285634764,19,25.0,2929.113740693051,117.16454962772204,3,109,4,3,1,0,0,1,0,0,1
7,31.0,22,334,15,0.4298446697431554,8.794208716125622,15,31.0,3449.415560975116,111.27146970887468,2,55,0,4,1,0,0,1,0,0,0
21,222.0,4,228,15,0.306442336550243,2.549518196973842,20,49.0,4696.155011456118,95.839898192982,19,110,0,2,1,1,1,0,0,0,0
20,158.0,13,98,7,0.9622129101159448,8.654604867793601,44,41.0,1257.4936887669205,30.67057777480294,4,116,3,4,1,1,0,0,0,1,0
26,250.0,45,81,6,0.9644882250238542,8.90062579914908,54,17.0,2680.2513332902904,157.66184313472297,7,19,1,7,1,0,0,0,1,0,0
68,281.0,42,256,5,0.2894363680300219,5.944857510596644,55,47.0,3451.1440148120355,73.42859605983054,7,62,1,7,0,0,0,0,1,0,1
86,68.0,49,138,15,0.4796250967444581,6.905611326004183,25,30.0,3399.4425366081305,113.31475122027102,17,87,1,1,0,0,0,1,0,0,0
15,296.0,20,221,19,0.9728441586600224,4.440135880130423,22,39.0,1268.8720082884138,32.535179699702915,19,91,2,5,1,0,0,1,0,0,1
85,211.0,13,437,15,0.0048684076555032,3.536124827583394,17,31.0,2937.790321674862,94.76742973144717,16,91,1,3,1,0,1,0,0,0,0
79,41.0,17,352,6,0.4126782483791492,7.497848322564803,30,19.0,3981.606580676581,209.5582410882411,3,39,2,8,1,0,0,0,1,1,0
86,171.0,36,105,8,0.1004575496809684,8.756876341142274,51,35.0,2380.6441104507167,68.01840315573476,15,100,2,9,1,0,0,1,0,0,0
92,264.0,33,84,13,0.5091579655626026,6.886697976601728,41,29.0,3968.557402726688,136.84680699057543,14,76,1,1,1,0,0,0,0,0,0
14,263.0,1,432,10,0.0246699545404871,5.604315495818943,11,1.0,1805.8141627952284,1805.8141627952284,15,119,1,7,1,0,0,0,0,0,0
27,18.0,15,63,13,0.4068984313906278,2.430322901597544,0,4.0,4694.413034547157,1173.6032586367892,14,27,3,0,1,1,0,1,0,0,0
40,148.0,13,353,6,0.2206990747853351,1.4811284134433635,41,28.0,2674.302918090514,95.51081850323264,7,46,3,5,0,1,0,1,0,0,1
58,19.0,17,468,0,0.5333083624587408,5.011226112220718,8,18.0,2983.780274455145,165.76557080306364,3,34,2,9,1,0,0,0,1,0,0
28,223.0,24,422,12,0.9959936491006997,1.4441460732767917,2,26.0,166.49422833489612,6.4036241667267735,17,33,3,0,1,0,0,0,1,1,0
26,282.0,8,63,19,0.8005361051267477,6.124011687165026,59,40.0,859.6429942716853,21.49107485679213,10,92,2,1,1,1,1,0,0,0,0
63,57.0,27,227,2,0.8456420916244214,4.444562721859942,50,19.0,3168.340063550513,166.7547401868691,15,95,0,2,0,1,0,0,1,0,0
66,120.0,45,25,19,0.6352649873590809,7.814702077137725,25,6.0,2105.1531551935336,350.8588591989223,6,96,2,8,0,0,0,0,0,0,1
25,162.0,23,108,3,0.0415598482722585,3.750836471525651,8,1.0,2545.737314386292,2545.737314386292,17,50,2,4,1,1,0,0,0,0,1
3,132.0,46,29,10,0.2067976760441441,6.336844308706889,41,8.0,324.2273295811652,40.52841619764565,17,20,3,9,1,0,0,1,0,0,0
72,111.0,8,55,1,0.925064556447055,5.839151695795905,50,33.0,4172.3348396678175,126.43438908084296,14,40,0,9,1,0,0,0,1,0,0
44,250.0,8,460,13,0.3661131179287512,1.0424118297001703,15,43.0,3924.682955458124,91.27169663856102,18,99,4,1,1,1,1,0,0,0,0
97,200.0,26,202,11,0.1036367264807955,1.651504584378793,23,21.0,934.9163388520292,44.51982565962044,5,95,4,9,1,1,0,0,0,0,1
42,226.0,47,392,16,0.702405365866202,3.613313912374185,49,24.0,3175.303492714323,132.30431219643012,8,58,4,4,1,1,0,0,0,0,1
99,60.0,13,67,11,0.2994577239342546,8.940115729186886,13,0.0,4093.392906154816,163.73571624619262,7,31,0,4,1,0,1,0,0,0,0
6,90.0,39,446,11,0.2688569129041717,2.323134594098007,2,47.0,3207.862140713844,68.25238597263498,4,38,1,0,1,0,1,0,0,1,0
39,97.0,37,120,0,0.9979774555582605,7.398048974144874,33,43.0,1558.8864955262657,36.25317431456432,18,86,0,2,1,1,0,0,0,1,0
52,203.0,49,138,12,0.8581389250266543,9.760299095370586,32,19.0,3283.994640886054,172.84182320452916,5,45,3,4,0,0,0,0,0,0,1
23,113.0,28,346,13,0.407937818367841,8.115107974220397,49,29.0,1060.2041209392291,36.5587627910079,16,41,2,8,1,1,1,0,0,1,0
89,280.0,25,203,1,0.9802612078164992,3.186508255183396,23,10.0,1598.09243642431,159.809243642431,14,9,2,9,1,0,0,0,0,0,0
50,105.0,16,422,11,0.6501132234192136,9.175287343717734,8,12.0,1207.9475690048214,100.66229741706844,19,116,3,0,1,1,0,1,0,0,0
43,207.0,2,349,15,0.7420224518797602,1.837964408575511,12,33.0,2789.0562609271306,84.51685639173122,14,9,3,7,1,0,0,1,0,0,0
19,10.0,18,335,3,0.0315130430822115,5.2132774768366215,1,7.0,550.0509673600875,78.57870962286964,9,63,2,0,1,0,1,0,0,0,0
69,176.0,17,17,7,0.1216052593480571,8.987877169537724,6,17.0,4667.21879793821,274.5422822316594,6,79,1,8,1,0,0,0,1,0,1
51,135.0,30,38,1,0.6330851264962384,6.771391383311828,47,10.0,1674.2266447777054,167.42266447777052,17,77,1,5,1,0,1,0,0,1,0
11,90.0,39,121,9,0.8990239826494839,4.72280108254929,20,0.0,1102.6609342579486,35.56970755670802,19,22,1,0,1,0,1,0,0,0,0
12,151.0,13,444,8,0.6237437260875957,3.635315800634519,18,6.0,2487.783569873138,414.6305949788563,12,16,3,7,1,1,0,0,1,0,0
74,178.0,32,170,14,0.1340248943189917,4.37589464786515,24,17.0,1392.2191140890332,81.89524200523725,4,32,2,4,1,0,0,0,1,0,0
8,82.0,29,140,12,0.1157600462463246,5.580476029083576,46,37.0,2679.171391049395,72.4100375959296,16,66,2,6,1,1,0,0,1,1,0
24,151.0,46,197,16,0.8441858958240817,3.8713953688552665,21,18.0,1749.0606574126066,97.1700365229226,11,90,2,6,1,1,0,1,0,0,0
92,79.0,30,172,15,0.1393023387079143,9.720710758740696,10,26.0,669.0133857375137,25.73128406682745,4,14,0,6,1,0,0,0,0,0,1
41,271.0,18,206,1,0.5202319605040254,9.397698877595309,32,49.0,1336.8172577160374,27.2819848513477,17,38,0,5,1,0,0,1,0,0,0
36,254.0,13,484,19,0.0371133199623022,8.836043213928885,31,0.0,2197.814826358011,137.3634266473757,8,98,4,7,1,1,0,0,0,0,0
85,12.0,43,373,19,0.0806697673911773,4.796468519703881,20,8.0,161.16320013333186,20.14540001666648,14,8,0,8,1,0,0,1,0,1,0
72,72.0,21,213,13,0.6723482676428648,7.22171592401706,38,24.0,3855.5062098036624,160.6460920751526,2,100,1,1,0,1,0,0,0,1,0
55,58.0,30,221,2,0.6891814104275167,9.12546376332368,19,13.0,3112.904577306175,239.45419825432117,11,21,1,6,0,0,0,1,0,0,0
9,85.0,21,118,11,0.3414694066084424,8.653865389110353,7,29.0,3010.784440318988,103.82015311444786,11,56,1,1,1,1,0,0,1,1,0
47,184.0,48,285,7,0.2156097652430447,4.7289431261818695,41,32.0,2734.789160095002,85.46216125296881,6,46,1,5,0,0,1,0,0,0,1
15,118.0,17,82,1,0.813710270757308,2.0114744439003465,36,24.0,2955.662729902092,123.1526137459205,14,43,4,1,1,0,0,1,0,1,0
48,151.0,40,176,3,0.2171032294698903,1.6806732745109452,8,16.0,4673.913244009031,292.1195777505644,10,92,1,9,0,1,0,0,0,0,0
82,201.0,19,269,13,0.5420270696663797,6.193576407031324,24,0.0,52.760361945596046,4.796396540508732,8,46,3,5,1,0,0,0,1,0,1
42,74.0,15,252,15,0.9682088408629056,6.783651416898385,24,32.0,248.52055119216885,7.766267224755277,7,108,3,1,1,0,0,1,0,0,0
60,280.0,9,284,18,0.1478524378623837,8.648583441373216,32,6.0,965.5521155547036,160.9253525924506,8,48,3,0,1,0,0,1,0,0,1
84,109.0,10,111,1,0.9408762674947088,3.6326351830692793,1,35.0,844.833886165819,24.138111033309112,8,70,0,6,1,0,0,0,1,0,0
70,151.0,44,484,11,0.1828930530686686,2.5072344149503825,18,33.0,914.1603527512216,27.70182887124913,2,84,2,2,1,0,0,1,0,0,0
12,151.0,31,182,13,0.5674432080232296,4.411052498603795,45,18.0,3362.9999903847643,186.8333327991536,16,31,4,3,0,0,1,0,0,0,0
2,52.0,23,180,5,0.3770077119587446,4.182176112690476,19,0.0,2302.821672240325,62.23842357406284,9,33,3,5,1,1,0,1,0,0,1
7,87.0,30,150,12,0.964928601501826,2.1922205861606927,41,13.0,4958.976602890119,381.4597386838553,13,44,3,4,1,1,1,0,0,0,0
80,151.0,33,406,3,0.2735420290019369,7.050543872618369,40,0.0,1142.160714866695,114.21607148666946,12,71,1,3,0,1,1,0,0,0,1
3,279.0,9,197,17,0.3996580020857536,5.578227466564384,41,37.0,1561.0422041271984,42.190329841275634,17,8,3,8,1,0,0,0,1,1,0
